Timestamp[nanosec],fx[px],fy[px],Frame No.,Exposure time[nanosec],Sensor frame duration[nanosec],Frame readout time[nanosec],ISO,Focal length,Focus distance,AF mode
5058804858057,2836.0657,2836.0657,45668,2898550,33333333,11896875,65,6.92,0.5117707,1
5058838152797,2836.0657,2836.0657,45669,2898550,33333333,11896875,65,6.92,0.5117707,1
5058871447484,2836.0657,2836.0657,45670,2898550,33333333,11896875,65,6.92,0.5117707,1
5058904742224,2836.0657,2836.0657,45671,2898550,33333333,11896875,65,6.92,0.5117707,1
5058938036964,2836.0657,2836.0657,45672,2898550,33333333,11896875,65,6.92,0.5117707,1
5058971331703,2836.0657,2836.0657,45673,2898550,33333333,11896875,65,6.92,0.5117707,1
5059004626391,2836.0657,2836.0657,45674,2898550,33333333,11896875,65,6.92,0.5117707,1
5059037921130,2836.0657,2836.0657,45675,2898550,33333333,11896875,65,6.92,0.5117707,1
5059071215870,2836.0657,2836.0657,45676,2898550,33333333,11896875,65,6.92,0.5117707,1
5059104510609,2836.0657,2836.0657,45677,2898550,33333333,11896875,65,6.92,0.5117707,1
5059137805297,2836.0657,2836.0657,45678,2898550,33333333,11896875,65,6.92,0.5117707,1
5059171100036,2836.0657,2836.0657,45679,2898550,33333333,11896875,65,6.92,0.5117707,1
5059204394776,2836.0657,2836.0657,45680,2898550,33333333,11896875,65,6.92,0.5117707,1
5059237689516,2836.0657,2836.0657,45681,2898550,33333333,11896875,65,6.92,0.5117707,1
5059270984203,2836.0657,2836.0657,45682,2898550,33333333,11896875,65,6.92,0.5117707,1
5059304278943,2836.0657,2836.0657,45683,2898550,33333333,11896875,65,6.92,0.5117707,1
5059337573682,2836.0657,2836.0657,45684,2898550,33333333,11896875,65,6.92,0.5117707,1
5059370868422,2836.0657,2836.0657,45685,2898550,33333333,11896875,65,6.92,0.5117707,1
5059404163109,2836.0657,2836.0657,45686,2898550,33333333,11896875,65,6.92,0.5117707,1
5059437457849,2836.0657,2836.0657,45687,2898550,33333333,11896875,65,6.92,0.5117707,1
5059470752589,2836.0657,2836.0657,45688,2898550,33333333,11896875,65,6.92,0.5117707,1
5059504047328,2836.0657,2836.0657,45689,2898550,33333333,11896875,65,6.92,0.5117707,1
5059537342016,2836.0657,2836.0657,45690,2898550,33333333,11896875,65,6.92,0.5117707,1
5059570636755,2836.0657,2836.0657,45691,2898550,33333333,11896875,65,6.92,0.5117707,1
5059603931495,2836.0657,2836.0657,45692,2898550,33333333,11896875,65,6.92,0.5117707,1
5059637226234,2836.0657,2836.0657,45693,2898550,33333333,11896875,65,6.92,0.5117707,1
5059670520922,2836.0657,2836.0657,45694,2898550,33333333,11896875,65,6.92,0.5117707,1
5059703815661,2836.0657,2836.0657,45695,2898550,33333333,11896875,65,6.92,0.5117707,1
5059737110401,2836.0657,2836.0657,45696,2898550,33333333,11896875,65,6.92,0.5117707,1
5059770405141,2836.0657,2836.0657,45697,2898550,33333333,11896875,65,6.92,0.5117707,1
5059803699828,2836.0657,2836.0657,45698,2898550,33333333,11896875,65,6.92,0.5117707,1
5059836994568,2836.0657,2836.0657,45699,2898550,33333333,11896875,65,6.92,0.5117707,1
5059870289307,2836.0657,2836.0657,45700,2898550,33333333,11896875,65,6.92,0.5117707,1
5059903584047,2836.0657,2836.0657,45701,2898550,33333333,11896875,65,6.92,0.5117707,1
5059936878734,2836.0657,2836.0657,45702,2898550,33333333,11896875,65,6.92,0.5117707,1
5059970173474,2836.0657,2836.0657,45703,2898550,33333333,11896875,65,6.92,0.5117707,1
5060003468214,2836.0657,2836.0657,45704,2898550,33333333,11896875,65,6.92,0.5117707,1
5060036762953,2836.0657,2836.0657,45705,2898550,33333333,11896875,65,6.92,0.5117707,1
5060070057641,2836.0657,2836.0657,45706,2898550,33333333,11896875,65,6.92,0.5117707,1
5060103352380,2836.0657,2836.0657,45707,2898550,33333333,11896875,65,6.92,0.5117707,1
5060136647120,2836.0657,2836.0657,45708,2898550,33333333,11896875,65,6.92,0.5117707,1
5060169941859,2836.0657,2836.0657,45709,2898550,33333333,11896875,65,6.92,0.5117707,1
5060203236547,2836.0657,2836.0657,45710,2898550,33333333,11896875,65,6.92,0.5117707,1
5060236531286,2836.0657,2836.0657,45711,2898550,33333333,11896875,65,6.92,0.5117707,1
5060269826026,2836.0657,2836.0657,45712,2898550,33333333,11896875,65,6.92,0.5117707,1
5060303120766,2836.0657,2836.0657,45713,2898550,33333333,11896875,65,6.92,0.5117707,1
5060336415453,2836.0657,2836.0657,45714,2898550,33333333,11896875,65,6.92,0.5117707,1
5060369710193,2836.0657,2836.0657,45715,2898550,33333333,11896875,65,6.92,0.5117707,1
5060403004932,2836.0657,2836.0657,45716,2898550,33333333,11896875,65,6.92,0.5117707,1
5060436299672,2836.0657,2836.0657,45717,2898550,33333333,11896875,65,6.92,0.5117707,1
5060469594359,2836.0657,2836.0657,45718,2898550,33333333,11896875,65,6.92,0.5117707,1
5060502889099,2836.0657,2836.0657,45719,2898550,33333333,11896875,65,6.92,0.5117707,1
5060536183839,2836.0657,2836.0657,45720,2898550,33333333,11896875,65,6.92,0.5117707,1
5060569478578,2836.0657,2836.0657,45721,2898550,33333333,11896875,65,6.92,0.5117707,1
5060602773266,2836.0657,2836.0657,45722,2898550,33333333,11896875,65,6.92,0.5117707,1
5060636068005,2836.0657,2836.0657,45723,2898550,33333333,11896875,65,6.92,0.5117707,1
5060669362745,2836.0657,2836.0657,45724,2898550,33333333,11896875,65,6.92,0.5117707,1
5060702657484,2836.0657,2836.0657,45725,2898550,33333333,11896875,65,6.92,0.5117707,1
5060735952172,2836.0657,2836.0657,45726,2898550,33333333,11896875,65,6.92,0.5117707,1
5060769246911,2836.0657,2836.0657,45727,2898550,33333333,11896875,65,6.92,0.5117707,1
5060802541651,2836.0657,2836.0657,45728,2898550,33333333,11896875,65,6.92,0.5117707,1
5060835836391,2836.0657,2836.0657,45729,2898550,33333333,11896875,65,6.92,0.5117707,1
5060869131130,2836.0657,2836.0657,45730,2898550,33333333,11896875,65,6.92,0.5117707,1
5060902425818,2836.0657,2836.0657,45731,2898550,33333333,11896875,65,6.92,0.5117707,1
5060935720557,2836.0657,2836.0657,45732,2898550,33333333,11896875,65,6.92,0.5117707,1
5060969015297,2836.0657,2836.0657,45733,2898550,33333333,11896875,65,6.92,0.5117707,1
5061002309984,2836.0657,2836.0657,45734,2898550,33333333,11896875,65,6.92,0.5117707,1
5061035604724,2836.0657,2836.0657,45735,2898550,33333333,11896875,65,6.92,0.5117707,1
5061068899464,2836.0657,2836.0657,45736,2898550,33333333,11896875,65,6.92,0.5117707,1
5061102194203,2836.0657,2836.0657,45737,2898550,33333333,11896875,65,6.92,0.5117707,1
5061135488891,2836.0657,2836.0657,45738,2898550,33333333,11896875,65,6.92,0.5117707,1
5061168783630,2836.0657,2836.0657,45739,2898550,33333333,11896875,65,6.92,0.5117707,1
5061202078370,2836.0657,2836.0657,45740,2898550,33333333,11896875,65,6.92,0.5117707,1
5061235373109,2836.0657,2836.0657,45741,2898550,33333333,11896875,65,6.92,0.5117707,1
5061268667797,2836.0657,2836.0657,45742,2898550,33333333,11896875,65,6.92,0.5117707,1
5061301962536,2836.0657,2836.0657,45743,2898550,33333333,11896875,65,6.92,0.5117707,1
5061335257276,2836.0657,2836.0657,45744,2898550,33333333,11896875,65,6.92,0.5117707,1
5061368552016,2836.0657,2836.0657,45745,2898550,33333333,11896875,65,6.92,0.5117707,1
5061401846703,2836.0657,2836.0657,45746,2898550,33333333,11896875,65,6.92,0.5117707,1
5061435141443,2836.0657,2836.0657,45747,2898550,33333333,11896875,65,6.92,0.5117707,1
5061468436182,2836.0657,2836.0657,45748,2898550,33333333,11896875,65,6.92,0.5117707,1
5061501730922,2836.0657,2836.0657,45749,2898550,33333333,11896875,65,6.92,0.5117707,1
5061535025609,2836.0657,2836.0657,45750,2898550,33333333,11896875,65,6.92,0.5117707,1
5061568320349,2836.0657,2836.0657,45751,2898550,33333333,11896875,65,6.92,0.5117707,1
5061601615089,2836.0657,2836.0657,45752,2898550,33333333,11896875,65,6.92,0.5117707,1
5061634909828,2836.0657,2836.0657,45753,2898550,33333333,11896875,65,6.92,0.5117707,1
5061668204516,2836.0657,2836.0657,45754,2898550,33333333,11896875,65,6.92,0.5117707,1
5061701499255,2836.0657,2836.0657,45755,2898550,33333333,11896875,65,6.92,0.5117707,1
5061734793995,2836.0657,2836.0657,45756,2898550,33333333,11896875,65,6.92,0.5117707,1
5061768088734,2836.0657,2836.0657,45757,2898550,33333333,11896875,65,6.92,0.5117707,1
5061801383422,2836.0657,2836.0657,45758,2898550,33333333,11896875,65,6.92,0.5117707,1
5061834678161,2836.0657,2836.0657,45759,2898550,33333333,11896875,65,6.92,0.5117707,1
5061867972901,2836.0657,2836.0657,45760,2898550,33333333,11896875,65,6.92,0.5117707,1
5061901267641,2836.0657,2836.0657,45761,2898550,33333333,11896875,65,6.92,0.5117707,1
5061934562328,2836.0657,2836.0657,45762,2898550,33333333,11896875,65,6.92,0.5117707,1
5061967857068,2836.0657,2836.0657,45763,2898550,33333333,11896875,65,6.92,0.5117707,1
5062001151807,2836.0657,2836.0657,45764,2898550,33333333,11896875,65,6.92,0.5117707,1
5062034446547,2836.0657,2836.0657,45765,2898550,33333333,11896875,65,6.92,0.5117707,1
5062067741234,2836.0657,2836.0657,45766,2898550,33333333,11896875,65,6.92,0.5117707,1
5062101035974,2836.0657,2836.0657,45767,2898550,33333333,11896875,65,6.92,0.5117707,1
5062134330714,2836.0657,2836.0657,45768,2898550,33333333,11896875,65,6.92,0.5117707,1
5062167625453,2836.0657,2836.0657,45769,2898550,33333333,11896875,65,6.92,0.5117707,1
5062200920141,2836.0657,2836.0657,45770,2898550,33333333,11896875,65,6.92,0.5117707,1
5062234214880,2836.0657,2836.0657,45771,2898550,33333333,11896875,65,6.92,0.5117707,1
5062267509620,2836.0657,2836.0657,45772,2898550,33333333,11896875,65,6.92,0.5117707,1
5062300804359,2836.0657,2836.0657,45773,2898550,33333333,11896875,65,6.92,0.5117707,1
5062334099047,2836.0657,2836.0657,45774,2898550,33333333,11896875,65,6.92,0.5117707,1
5062367393786,2836.0657,2836.0657,45775,2898550,33333333,11896875,65,6.92,0.5117707,1
5062400688526,2836.0657,2836.0657,45776,2898550,33333333,11896875,65,6.92,0.5117707,1
5062433983266,2836.0657,2836.0657,45777,2898550,33333333,11896875,65,6.92,0.5117707,1
5062467277953,2836.0657,2836.0657,45778,2898550,33333333,11896875,65,6.92,0.5117707,1
5062500572693,2836.0657,2836.0657,45779,2898550,33333333,11896875,65,6.92,0.5117707,1
5062533867432,2836.0657,2836.0657,45780,2898550,33333333,11896875,65,6.92,0.5117707,1
5062567162172,2836.0657,2836.0657,45781,2898550,33333333,11896875,65,6.92,0.5117707,1
5062600456859,2836.0657,2836.0657,45782,2898550,33333333,11896875,65,6.92,0.5117707,1
5062633751599,2836.0657,2836.0657,45783,2898550,33333333,11896875,65,6.92,0.5117707,1
5062667046339,2836.0657,2836.0657,45784,2898550,33333333,11896875,65,6.92,0.5117707,1
5062700341078,2836.0657,2836.0657,45785,2898550,33333333,11896875,65,6.92,0.5117707,1
5062733635766,2836.0657,2836.0657,45786,2898550,33333333,11896875,65,6.92,0.5117707,1
5062766930505,2836.0657,2836.0657,45787,2898550,33333333,11896875,65,6.92,0.5117707,1
5062800225245,2836.0657,2836.0657,45788,2898550,33333333,11896875,65,6.92,0.5117707,1
5062833519984,2836.0657,2836.0657,45789,2898550,33333333,11896875,65,6.92,0.5117707,1
5062866814672,2836.0657,2836.0657,45790,2898550,33333333,11896875,65,6.92,0.5117707,1
5062900109411,2836.0657,2836.0657,45791,2898550,33333333,11896875,65,6.92,0.5117707,1
5062933404151,2836.0657,2836.0657,45792,2898550,33333333,11896875,65,6.92,0.5117707,1
5062966698891,2836.0657,2836.0657,45793,2898550,33333333,11896875,65,6.92,0.5117707,1
5062999993578,2836.0657,2836.0657,45794,2898550,33333333,11896875,65,6.92,0.5117707,1
5063033288318,2836.0657,2836.0657,45795,2898550,33333333,11896875,65,6.92,0.5117707,1
5063066583057,2836.0657,2836.0657,45796,2898550,33333333,11896875,65,6.92,0.5117707,1
5063099877797,2836.0657,2836.0657,45797,2898550,33333333,11896875,65,6.92,0.5117707,1
5063133172484,2836.0657,2836.0657,45798,2898550,33333333,11896875,65,6.92,0.5117707,1
5063166467224,2836.0657,2836.0657,45799,2898550,33333333,11896875,65,6.92,0.5117707,1
5063199761964,2836.0657,2836.0657,45800,2898550,33333333,11896875,65,6.92,0.5117707,1
5063233056703,2836.0657,2836.0657,45801,2898550,33333333,11896875,65,6.92,0.5117707,1
5063266351391,2836.0657,2836.0657,45802,2898550,33333333,11896875,65,6.92,0.5117707,1
5063299646130,2836.0657,2836.0657,45803,2898550,33333333,11896875,65,6.92,0.5117707,1
5063332940870,2836.0657,2836.0657,45804,2898550,33333333,11896875,65,6.92,0.5117707,1
5063366235609,2836.0657,2836.0657,45805,2898550,33333333,11896875,65,6.92,0.5117707,1
5063399530297,2836.0657,2836.0657,45806,2898550,33333333,11896875,65,6.92,0.5117707,1
5063432825036,2836.0657,2836.0657,45807,2898550,33333333,11896875,65,6.92,0.5117707,1
5063466119776,2836.0657,2836.0657,45808,2898550,33333333,11896875,65,6.92,0.5117707,1
5063499414516,2836.0657,2836.0657,45809,2898550,33333333,11896875,65,6.92,0.5117707,1
5063532709203,2836.0657,2836.0657,45810,2898550,33333333,11896875,65,6.92,0.5117707,1
5063566003943,2836.0657,2836.0657,45811,2898550,33333333,11896875,65,6.92,0.5117707,1
5063599298682,2836.0657,2836.0657,45812,2898550,33333333,11896875,65,6.92,0.5117707,1
5063632593422,2836.0657,2836.0657,45813,2898550,33333333,11896875,65,6.92,0.5117707,1
5063665888109,2836.0657,2836.0657,45814,2898550,33333333,11896875,65,6.92,0.5117707,1
5063699182849,2836.0657,2836.0657,45815,2898550,33333333,11896875,65,6.92,0.5117707,1
5063732477589,2836.0657,2836.0657,45816,2898550,33333333,11896875,65,6.92,0.5117707,1
5063765772328,2836.0657,2836.0657,45817,2898550,33333333,11896875,65,6.92,0.5117707,1
5063799067016,2836.0657,2836.0657,45818,2898550,33333333,11896875,65,6.92,0.5117707,1
5063832361755,2836.0657,2836.0657,45819,2898550,33333333,11896875,65,6.92,0.5117707,1
5063865656495,2836.0657,2836.0657,45820,2898550,33333333,11896875,65,6.92,0.5117707,1
5063898951234,2836.0657,2836.0657,45821,2898550,33333333,11896875,65,6.92,0.5117707,1
5063932245922,2836.0657,2836.0657,45822,2898550,33333333,11896875,65,6.92,0.5117707,1
5063965540661,2836.0657,2836.0657,45823,2898550,33333333,11896875,65,6.92,0.5117707,1
5063998835401,2836.0657,2836.0657,45824,2898550,33333333,11896875,65,6.92,0.5117707,1
5064032130141,2836.0657,2836.0657,45825,2898550,33333333,11896875,65,6.92,0.5117707,1
5064065424828,2836.0657,2836.0657,45826,2898550,33333333,11896875,65,6.92,0.5117707,1
5064098719568,2836.0657,2836.0657,45827,2898550,33333333,11896875,65,6.92,0.5117707,1
5064132014307,2836.0657,2836.0657,45828,2898550,33333333,11896875,65,6.92,0.5117707,1
5064165309047,2836.0657,2836.0657,45829,2898550,33333333,11896875,65,6.92,0.5117707,1
5064198603734,2836.0657,2836.0657,45830,2898550,33333333,11896875,65,6.92,0.5117707,1
5064231898474,2836.0657,2836.0657,45831,2898550,33333333,11896875,65,6.92,0.5117707,1
5064265193214,2836.0657,2836.0657,45832,2898550,33333333,11896875,65,6.92,0.5117707,1
5064298487953,2836.0657,2836.0657,45833,2898550,33333333,11896875,65,6.92,0.5117707,1
5064331782641,2836.0657,2836.0657,45834,2898550,33333333,11896875,65,6.92,0.5117707,1
5064365077380,2836.0657,2836.0657,45835,2898550,33333333,11896875,65,6.92,0.5117707,1
5064398372120,2836.0657,2836.0657,45836,2898550,33333333,11896875,65,6.92,0.5117707,1
5064431666859,2836.0657,2836.0657,45837,2898550,33333333,11896875,65,6.92,0.5117707,1
5064464961547,2836.0657,2836.0657,45838,2898550,33333333,11896875,65,6.92,0.5117707,1
5064498256286,2836.0657,2836.0657,45839,2898550,33333333,11896875,65,6.92,0.5117707,1
5064531551026,2836.0657,2836.0657,45840,2898550,33333333,11896875,65,6.92,0.5117707,1
5064564845766,2836.0657,2836.0657,45841,2898550,33333333,11896875,65,6.92,0.5117707,1
5064598140453,2836.0657,2836.0657,45842,2898550,33333333,11896875,65,6.92,0.5117707,1
5064631435193,2836.0657,2836.0657,45843,2898550,33333333,11896875,65,6.92,0.5117707,1
5064664729932,2836.0657,2836.0657,45844,2898550,33333333,11896875,65,6.92,0.5117707,1
5064698024672,2836.0657,2836.0657,45845,2898550,33333333,11896875,65,6.92,0.5117707,1
5064731319359,2836.0657,2836.0657,45846,2898550,33333333,11896875,65,6.92,0.5117707,1
5064764614099,2836.0657,2836.0657,45847,2898550,33333333,11896875,65,6.92,0.5117707,1
5064797908839,2836.0657,2836.0657,45848,2898550,33333333,11896875,65,6.92,0.5117707,1
5064831203578,2836.0657,2836.0657,45849,2898550,33333333,11896875,65,6.92,0.5117707,1
5064864498266,2836.0657,2836.0657,45850,2898550,33333333,11896875,65,6.92,0.5117707,1
5064897793005,2836.0657,2836.0657,45851,2898550,33333333,11896875,65,6.92,0.5117707,1
5064931087745,2836.0657,2836.0657,45852,2898550,33333333,11896875,65,6.92,0.5117707,1
5064964382484,2836.0657,2836.0657,45853,2898550,33333333,11896875,65,6.92,0.5117707,1
5064997677172,2836.0657,2836.0657,45854,2898550,33333333,11896875,65,6.92,0.5117707,1
5065030971911,2836.0657,2836.0657,45855,2898550,33333333,11896875,65,6.92,0.5117707,1
5065064266651,2836.0657,2836.0657,45856,2898550,33333333,11896875,65,6.92,0.5117707,1
5065097561391,2836.0657,2836.0657,45857,2898550,33333333,11896875,65,6.92,0.5117707,1
5065130856078,2836.0657,2836.0657,45858,2898550,33333333,11896875,65,6.92,0.5117707,1
5065164150818,2836.0657,2836.0657,45859,2898550,33333333,11896875,65,6.92,0.5117707,1
5065197445557,2836.0657,2836.0657,45860,2898550,33333333,11896875,65,6.92,0.5117707,1
5065230740297,2836.0657,2836.0657,45861,2898550,33333333,11896875,65,6.92,0.5117707,1
5065264034984,2836.0657,2836.0657,45862,2898550,33333333,11896875,65,6.92,0.5117707,1
5065297329724,2836.0657,2836.0657,45863,2898550,33333333,11896875,65,6.92,0.5117707,1
5065330624464,2836.0657,2836.0657,45864,2898550,33333333,11896875,65,6.92,0.5117707,1
5065363919203,2836.0657,2836.0657,45865,2898550,33333333,11896875,65,6.92,0.5117707,1
5065397213891,2836.0657,2836.0657,45866,2898550,33333333,11896875,65,6.92,0.5117707,1
5065430508630,2836.0657,2836.0657,45867,2898550,33333333,11896875,65,6.92,0.5117707,1
5065463803370,2836.0657,2836.0657,45868,2898550,33333333,11896875,65,6.92,0.5117707,1
5065497098109,2836.0657,2836.0657,45869,2898550,33333333,11896875,65,6.92,0.5117707,1
5065530392797,2836.0657,2836.0657,45870,2898550,33333333,11896875,65,6.92,0.5117707,1
5065563687536,2836.0657,2836.0657,45871,2898550,33333333,11896875,65,6.92,0.5117707,1
5065596982276,2836.0657,2836.0657,45872,2898550,33333333,11896875,65,6.92,0.5117707,1
5065630277016,2836.0657,2836.0657,45873,2898550,33333333,11896875,65,6.92,0.5117707,1
5065663571703,2836.0657,2836.0657,45874,2898550,33333333,11896875,65,6.92,0.5117707,1
5065696866443,2836.0657,2836.0657,45875,2898550,33333333,11896875,65,6.92,0.5117707,1
5065730161182,2836.0657,2836.0657,45876,2898550,33333333,11896875,65,6.92,0.5117707,1
5065763455922,2836.0657,2836.0657,45877,2898550,33333333,11896875,65,6.92,0.5117707,1
5065796750609,2836.0657,2836.0657,45878,2898550,33333333,11896875,65,6.92,0.5117707,1
5065830045349,2836.0657,2836.0657,45879,2898550,33333333,11896875,65,6.92,0.5117707,1
5065863340089,2836.0657,2836.0657,45880,2898550,33333333,11896875,65,6.92,0.5117707,1
5065896634828,2836.0657,2836.0657,45881,2898550,33333333,11896875,65,6.92,0.5117707,1
5065929929516,2836.0657,2836.0657,45882,2898550,33333333,11896875,65,6.92,0.5117707,1
5065963224255,2836.0657,2836.0657,45883,2898550,33333333,11896875,65,6.92,0.5117707,1
5065996518995,2836.0657,2836.0657,45884,2898550,33333333,11896875,65,6.92,0.5117707,1
5066029813734,2836.0657,2836.0657,45885,2898550,33333333,11896875,65,6.92,0.5117707,1
5066063108422,2836.0657,2836.0657,45886,2898550,33333333,11896875,65,6.92,0.5117707,1
5066096403161,2836.0657,2836.0657,45887,2898550,33333333,11896875,65,6.92,0.5117707,1
5066129697901,2836.0657,2836.0657,45888,2898550,33333333,11896875,65,6.92,0.5117707,1
5066162992641,2836.0657,2836.0657,45889,2898550,33333333,11896875,65,6.92,0.5117707,1
5066196287328,2836.0657,2836.0657,45890,2898550,33333333,11896875,65,6.92,0.5117707,1
5066229582068,2836.0657,2836.0657,45891,2898550,33333333,11896875,65,6.92,0.5117707,1
5066262876807,2836.0657,2836.0657,45892,2898550,33333333,11896875,65,6.92,0.5117707,1
5066296171547,2836.0657,2836.0657,45893,2898550,33333333,11896875,65,6.92,0.5117707,1
5066329466234,2836.0657,2836.0657,45894,2898550,33333333,11896875,65,6.92,0.5117707,1
5066362760974,2836.0657,2836.0657,45895,2898550,33333333,11896875,65,6.92,0.5117707,1
5066396055714,2836.0657,2836.0657,45896,2898550,33333333,11896875,65,6.92,0.5117707,1
5066429350453,2836.0657,2836.0657,45897,2898550,33333333,11896875,65,6.92,0.5117707,1
5066462645141,2836.0657,2836.0657,45898,2898550,33333333,11896875,65,6.92,0.5117707,1
5066495939880,2836.0657,2836.0657,45899,2898550,33333333,11896875,65,6.92,0.5117707,1
5066529234620,2836.0657,2836.0657,45900,2898550,33333333,11896875,65,6.92,0.5117707,1
5066562529359,2836.0657,2836.0657,45901,2898550,33333333,11896875,65,6.92,0.5117707,1
5066595824047,2836.0657,2836.0657,45902,2898550,33333333,11896875,65,6.92,0.5117707,1
5066629118786,2836.0657,2836.0657,45903,2898550,33333333,11896875,65,6.92,0.5117707,1
5066662413526,2836.0657,2836.0657,45904,2898550,33333333,11896875,65,6.92,0.5117707,1
5066695708266,2836.0657,2836.0657,45905,2898550,33333333,11896875,65,6.92,0.5117707,1
5066729002953,2836.0657,2836.0657,45906,2898550,33333333,11896875,65,6.92,0.5117707,1
5066762297693,2836.0657,2836.0657,45907,2898550,33333333,11896875,65,6.92,0.5117707,1
5066795592432,2836.0657,2836.0657,45908,2898550,33333333,11896875,65,6.92,0.5117707,1
5066828887172,2836.0657,2836.0657,45909,2898550,33333333,11896875,65,6.92,0.5117707,1
5066862181859,2836.0657,2836.0657,45910,2898550,33333333,11896875,65,6.92,0.5117707,1
5066895476599,2836.0657,2836.0657,45911,2898550,33333333,11896875,65,6.92,0.5117707,1
5066928771339,2836.0657,2836.0657,45912,2898550,33333333,11896875,65,6.92,0.5117707,1
5066962066078,2836.0657,2836.0657,45913,2898550,33333333,11896875,65,6.92,0.5117707,1
5066995360766,2836.0657,2836.0657,45914,2898550,33333333,11896875,65,6.92,0.5117707,1
5067028655505,2836.0657,2836.0657,45915,2898550,33333333,11896875,65,6.92,0.5117707,1
5067061950245,2836.0657,2836.0657,45916,2898550,33333333,11896875,65,6.92,0.5117707,1
5067095244984,2836.0657,2836.0657,45917,2898550,33333333,11896875,65,6.92,0.5117707,1
5067128539672,2836.0657,2836.0657,45918,2898550,33333333,11896875,65,6.92,0.5117707,1
