Timestamp[nanosec],fx[px],fy[px],Frame No.,Exposure time[nanosec],Sensor frame duration[nanosec],Frame readout time[nanosec],ISO,Focal length,Focus distance,AF mode
5067161834411,2836.0657,2836.0657,45919,2898550,33333333,11896875,65,6.92,0.5117707,1
5067195129151,2836.0657,2836.0657,45920,2898550,33333333,11896875,65,6.92,0.5117707,1
5067228423891,2836.0657,2836.0657,45921,2898550,33333333,11896875,65,6.92,0.5117707,1
5067261718578,2836.0657,2836.0657,45922,2898550,33333333,11896875,65,6.92,0.5117707,1
5067295013318,2836.0657,2836.0657,45923,2898550,33333333,11896875,65,6.92,0.5117707,1
5067328308057,2836.0657,2836.0657,45924,2898550,33333333,11896875,65,6.92,0.5117707,1
5067361602797,2836.0657,2836.0657,45925,2898550,33333333,11896875,65,6.92,0.5117707,1
5067394897484,2836.0657,2836.0657,45926,2898550,33333333,11896875,65,6.92,0.5117707,1
5067428192224,2836.0657,2836.0657,45927,2898550,33333333,11896875,65,6.92,0.5117707,1
5067461486964,2836.0657,2836.0657,45928,2898550,33333333,11896875,65,6.92,0.5117707,1
5067494781703,2836.0657,2836.0657,45929,2898550,33333333,11896875,65,6.92,0.5117707,1
5067528076391,2836.0657,2836.0657,45930,2898550,33333333,11896875,65,6.92,0.5117707,1
5067561371130,2836.0657,2836.0657,45931,2898550,33333333,11896875,65,6.92,0.5117707,1
5067594665870,2836.0657,2836.0657,45932,2898550,33333333,11896875,65,6.92,0.5117707,1
5067627960609,2836.0657,2836.0657,45933,2898550,33333333,11896875,65,6.92,0.5117707,1
5067661255297,2836.0657,2836.0657,45934,2898550,33333333,11896875,65,6.92,0.5117707,1
5067694550036,2836.0657,2836.0657,45935,2898550,33333333,11896875,65,6.92,0.5117707,1
5067727844776,2836.0657,2836.0657,45936,2898550,33333333,11896875,65,6.92,0.5117707,1
5067761139516,2836.0657,2836.0657,45937,2898550,33333333,11896875,65,6.92,0.5117707,1
5067794434203,2836.0657,2836.0657,45938,2898550,33333333,11896875,65,6.92,0.5117707,1
5067827728943,2836.0657,2836.0657,45939,2898550,33333333,11896875,65,6.92,0.5117707,1
5067861023682,2836.0657,2836.0657,45940,2898550,33333333,11896875,65,6.92,0.5117707,1
5067894318422,2836.0657,2836.0657,45941,2898550,33333333,11896875,65,6.92,0.5117707,1
5067927613109,2836.0657,2836.0657,45942,2898550,33333333,11896875,65,6.92,0.5117707,1
5067960907849,2836.0657,2836.0657,45943,2898550,33333333,11896875,65,6.92,0.5117707,1
5067994202589,2836.0657,2836.0657,45944,2898550,33333333,11896875,65,6.92,0.5117707,1
5068027497328,2836.0657,2836.0657,45945,2898550,33333333,11896875,65,6.92,0.5117707,1
5068060792016,2836.0657,2836.0657,45946,2898550,33333333,11896875,65,6.92,0.5117707,1
5068094086755,2836.0657,2836.0657,45947,2898550,33333333,11896875,65,6.92,0.5117707,1
5068127381495,2836.0657,2836.0657,45948,2898550,33333333,11896875,65,6.92,0.5117707,1
5068160676234,2836.0657,2836.0657,45949,2898550,33333333,11896875,65,6.92,0.5117707,1
5068193970922,2836.0657,2836.0657,45950,2898550,33333333,11896875,65,6.92,0.5117707,1
5068227265661,2836.0657,2836.0657,45951,2898550,33333333,11896875,65,6.92,0.5117707,1
5068260560401,2836.0657,2836.0657,45952,2898550,33333333,11896875,65,6.92,0.5117707,1
5068293855141,2836.0657,2836.0657,45953,2898550,33333333,11896875,65,6.92,0.5117707,1
5068327149828,2836.0657,2836.0657,45954,2898550,33333333,11896875,65,6.92,0.5117707,1
5068360444568,2836.0657,2836.0657,45955,2898550,33333333,11896875,65,6.92,0.5117707,1
5068393739307,2836.0657,2836.0657,45956,2898550,33333333,11896875,65,6.92,0.5117707,1
5068427034047,2836.0657,2836.0657,45957,2898550,33333333,11896875,65,6.92,0.5117707,1
5068460328734,2836.0657,2836.0657,45958,2898550,33333333,11896875,65,6.92,0.5117707,1
5068493623474,2836.0657,2836.0657,45959,2898550,33333333,11896875,65,6.92,0.5117707,1
5068526918214,2836.0657,2836.0657,45960,2898550,33333333,11896875,65,6.92,0.5117707,1
5068560212953,2836.0657,2836.0657,45961,2898550,33333333,11896875,65,6.92,0.5117707,1
5068593507641,2836.0657,2836.0657,45962,2898550,33333333,11896875,65,6.92,0.5117707,1
5068626802380,2836.0657,2836.0657,45963,2898550,33333333,11896875,65,6.92,0.5117707,1
5068660097120,2836.0657,2836.0657,45964,2898550,33333333,11896875,65,6.92,0.5117707,1
5068693391859,2836.0657,2836.0657,45965,2898550,33333333,11896875,65,6.92,0.5117707,1
5068726686547,2836.0657,2836.0657,45966,2898550,33333333,11896875,65,6.92,0.5117707,1
5068759981286,2836.0657,2836.0657,45967,2898550,33333333,11896875,65,6.92,0.5117707,1
5068793276026,2836.0657,2836.0657,45968,2898550,33333333,11896875,65,6.92,0.5117707,1
5068826570766,2836.0657,2836.0657,45969,2898550,33333333,11896875,65,6.92,0.5117707,1
5068859865453,2836.0657,2836.0657,45970,2898550,33333333,11896875,65,6.92,0.5117707,1
5068893160193,2836.0657,2836.0657,45971,2898550,33333333,11896875,65,6.92,0.5117707,1
5068926454932,2836.0657,2836.0657,45972,2898550,33333333,11896875,65,6.92,0.5117707,1
5068959749672,2836.0657,2836.0657,45973,2898550,33333333,11896875,65,6.92,0.5117707,1
5068993044359,2836.0657,2836.0657,45974,2898550,33333333,11896875,65,6.92,0.5117707,1
5069026339099,2836.0657,2836.0657,45975,2898550,33333333,11896875,65,6.92,0.5117707,1
5069059633839,2836.0657,2836.0657,45976,2898550,33333333,11896875,65,6.92,0.5117707,1
5069092928578,2836.0657,2836.0657,45977,2898550,33333333,11896875,65,6.92,0.5117707,1
5069126223266,2836.0657,2836.0657,45978,2898550,33333333,11896875,65,6.92,0.5117707,1
5069159518005,2836.0657,2836.0657,45979,2898550,33333333,11896875,65,6.92,0.5117707,1
5069192812745,2836.0657,2836.0657,45980,2898550,33333333,11896875,65,6.92,0.5117707,1
5069226107484,2836.0657,2836.0657,45981,2898550,33333333,11896875,65,6.92,0.5117707,1
5069259402172,2836.0657,2836.0657,45982,2898550,33333333,11896875,65,6.92,0.5117707,1
5069292696911,2836.0657,2836.0657,45983,2898550,33333333,11896875,65,6.92,0.5117707,1
5069325991651,2836.0657,2836.0657,45984,2898550,33333333,11896875,65,6.92,0.5117707,1
5069359286391,2836.0657,2836.0657,45985,2898550,33333333,11896875,65,6.92,0.5117707,1
5069392581078,2836.0657,2836.0657,45986,2898550,33333333,11896875,65,6.92,0.5117707,1
5069425875818,2836.0657,2836.0657,45987,2898550,33333333,11896875,65,6.92,0.5117707,1
5069459170557,2836.0657,2836.0657,45988,2898550,33333333,11896875,65,6.92,0.5117707,1
5069492465297,2836.0657,2836.0657,45989,2898550,33333333,11896875,65,6.92,0.5117707,1
5069525759984,2836.0657,2836.0657,45990,2898550,33333333,11896875,65,6.92,0.5117707,1
5069559054724,2836.0657,2836.0657,45991,2898550,33333333,11896875,65,6.92,0.5117707,1
5069592349464,2836.0657,2836.0657,45992,2898550,33333333,11896875,65,6.92,0.5117707,1
5069625644203,2836.0657,2836.0657,45993,2898550,33333333,11896875,65,6.92,0.5117707,1
5069658938891,2836.0657,2836.0657,45994,2898550,33333333,11896875,65,6.92,0.5117707,1
5069692233630,2836.0657,2836.0657,45995,2898550,33333333,11896875,65,6.92,0.5117707,1
5069725528370,2836.0657,2836.0657,45996,2898550,33333333,11896875,65,6.92,0.5117707,1
5069758823109,2836.0657,2836.0657,45997,2898550,33333333,11896875,65,6.92,0.5117707,1
5069792117797,2836.0657,2836.0657,45998,2898550,33333333,11896875,65,6.92,0.5117707,1
5069825412536,2836.0657,2836.0657,45999,2898550,33333333,11896875,65,6.92,0.5117707,1
5069858707276,2836.0657,2836.0657,46000,2898550,33333333,11896875,65,6.92,0.5117707,1
5069892002016,2836.0657,2836.0657,46001,2898550,33333333,11896875,65,6.92,0.5117707,1
5069925296703,2836.0657,2836.0657,46002,2898550,33333333,11896875,65,6.92,0.5117707,1
5069958591443,2836.0657,2836.0657,46003,2898550,33333333,11896875,65,6.92,0.5117707,1
5069991886182,2836.0657,2836.0657,46004,2898550,33333333,11896875,65,6.92,0.5117707,1
5070025180922,2836.0657,2836.0657,46005,2898550,33333333,11896875,65,6.92,0.5117707,1
5070058475609,2836.0657,2836.0657,46006,2898550,33333333,11896875,65,6.92,0.5117707,1
5070091770349,2836.0657,2836.0657,46007,2898550,33333333,11896875,65,6.92,0.5117707,1
5070125065089,2836.0657,2836.0657,46008,2898550,33333333,11896875,65,6.92,0.5117707,1
5070158359828,2836.0657,2836.0657,46009,2898550,33333333,11896875,65,6.92,0.5117707,1
5070191654516,2836.0657,2836.0657,46010,2898550,33333333,11896875,65,6.92,0.5117707,1
5070224949255,2836.0657,2836.0657,46011,2898550,33333333,11896875,65,6.92,0.5117707,1
5070258243995,2836.0657,2836.0657,46012,2898550,33333333,11896875,65,6.92,0.5117707,1
5070291538734,2836.0657,2836.0657,46013,2898550,33333333,11896875,65,6.92,0.5117707,1
5070324833422,2836.0657,2836.0657,46014,2898550,33333333,11896875,65,6.92,0.5117707,1
5070358128161,2836.0657,2836.0657,46015,2898550,33333333,11896875,65,6.92,0.5117707,1
5070391422901,2836.0657,2836.0657,46016,2898550,33333333,11896875,65,6.92,0.5117707,1
5070424717641,2836.0657,2836.0657,46017,2898550,33333333,11896875,65,6.92,0.5117707,1
5070458012328,2836.0657,2836.0657,46018,2898550,33333333,11896875,65,6.92,0.5117707,1
5070491307068,2836.0657,2836.0657,46019,2898550,33333333,11896875,65,6.92,0.5117707,1
5070524601807,2836.0657,2836.0657,46020,2898550,33333333,11896875,65,6.92,0.5117707,1
5070557896547,2836.0657,2836.0657,46021,2898550,33333333,11896875,65,6.92,0.5117707,1
5070591191234,2836.0657,2836.0657,46022,2898550,33333333,11896875,65,6.92,0.5117707,1
5070624485974,2836.0657,2836.0657,46023,2898550,33333333,11896875,65,6.92,0.5117707,1
5070657780714,2836.0657,2836.0657,46024,2898550,33333333,11896875,65,6.92,0.5117707,1
5070691075453,2836.0657,2836.0657,46025,2898550,33333333,11896875,65,6.92,0.5117707,1
5070724370141,2836.0657,2836.0657,46026,2898550,33333333,11896875,65,6.92,0.5117707,1
5070757664880,2836.0657,2836.0657,46027,2898550,33333333,11896875,65,6.92,0.5117707,1
5070790959620,2836.0657,2836.0657,46028,2898550,33333333,11896875,65,6.92,0.5117707,1
5070824254359,2836.0657,2836.0657,46029,2898550,33333333,11896875,65,6.92,0.5117707,1
5070857549047,2836.0657,2836.0657,46030,2898550,33333333,11896875,65,6.92,0.5117707,1
5070890843786,2836.0657,2836.0657,46031,2898550,33333333,11896875,65,6.92,0.5117707,1
5070924138526,2836.0657,2836.0657,46032,2898550,33333333,11896875,65,6.92,0.5117707,1
5070957433266,2836.0657,2836.0657,46033,2898550,33333333,11896875,65,6.92,0.5117707,1
5070990727953,2836.0657,2836.0657,46034,2898550,33333333,11896875,65,6.92,0.5117707,1
5071024022693,2836.0657,2836.0657,46035,2898550,33333333,11896875,65,6.92,0.5117707,1
5071057317432,2836.0657,2836.0657,46036,2898550,33333333,11896875,65,6.92,0.5117707,1
5071090612172,2836.0657,2836.0657,46037,2898550,33333333,11896875,65,6.92,0.5117707,1
5071123906859,2836.0657,2836.0657,46038,2898550,33333333,11896875,65,6.92,0.5117707,1
5071157201599,2836.0657,2836.0657,46039,2898550,33333333,11896875,65,6.92,0.5117707,1
5071190496339,2836.0657,2836.0657,46040,2898550,33333333,11896875,65,6.92,0.5117707,1
5071223791078,2836.0657,2836.0657,46041,2898550,33333333,11896875,65,6.92,0.5117707,1
5071257085766,2836.0657,2836.0657,46042,2898550,33333333,11896875,65,6.92,0.5117707,1
5071290380505,2836.0657,2836.0657,46043,2898550,33333333,11896875,65,6.92,0.5117707,1
5071323675245,2836.0657,2836.0657,46044,2898550,33333333,11896875,65,6.92,0.5117707,1
5071356969984,2836.0657,2836.0657,46045,2898550,33333333,11896875,65,6.92,0.5117707,1
5071390264672,2836.0657,2836.0657,46046,2898550,33333333,11896875,65,6.92,0.5117707,1
5071423559411,2836.0657,2836.0657,46047,2898550,33333333,11896875,65,6.92,0.5117707,1
5071456854151,2836.0657,2836.0657,46048,2898550,33333333,11896875,65,6.92,0.5117707,1
5071490148891,2836.0657,2836.0657,46049,2898550,33333333,11896875,65,6.92,0.5117707,1
5071523443578,2836.0657,2836.0657,46050,2898550,33333333,11896875,65,6.92,0.5117707,1
5071556738318,2836.0657,2836.0657,46051,2898550,33333333,11896875,65,6.92,0.5117707,1
5071590033057,2836.0657,2836.0657,46052,2898550,33333333,11896875,65,6.92,0.5117707,1
5071623327797,2836.0657,2836.0657,46053,2898550,33333333,11896875,65,6.92,0.5117707,1
5071656622484,2836.0657,2836.0657,46054,2898550,33333333,11896875,65,6.92,0.5117707,1
5071689917224,2836.0657,2836.0657,46055,2898550,33333333,11896875,65,6.92,0.5117707,1
5071723211964,2836.0657,2836.0657,46056,2898550,33333333,11896875,65,6.92,0.5117707,1
5071756506703,2836.0657,2836.0657,46057,2898550,33333333,11896875,65,6.92,0.5117707,1
5071789801391,2836.0657,2836.0657,46058,2898550,33333333,11896875,65,6.92,0.5117707,1
5071823096130,2836.0657,2836.0657,46059,2898550,33333333,11896875,65,6.92,0.5117707,1
5071856390870,2836.0657,2836.0657,46060,2898550,33333333,11896875,65,6.92,0.5117707,1
5071889685609,2836.0657,2836.0657,46061,2898550,33333333,11896875,65,6.92,0.5117707,1
5071922980297,2836.0657,2836.0657,46062,2898550,33333333,11896875,65,6.92,0.5117707,1
5071956275036,2836.0657,2836.0657,46063,2898550,33333333,11896875,65,6.92,0.5117707,1
5071989569776,2836.0657,2836.0657,46064,2898550,33333333,11896875,65,6.92,0.5117707,1
5072022864516,2836.0657,2836.0657,46065,2898550,33333333,11896875,65,6.92,0.5117707,1
5072056159203,2836.0657,2836.0657,46066,2898550,33333333,11896875,65,6.92,0.5117707,1
5072089453943,2836.0657,2836.0657,46067,2898550,33333333,11896875,65,6.92,0.5117707,1
5072122748682,2836.0657,2836.0657,46068,2898550,33333333,11896875,65,6.92,0.5117707,1
5072156043422,2836.0657,2836.0657,46069,2898550,33333333,11896875,65,6.92,0.5117707,1
5072189338109,2836.0657,2836.0657,46070,2898550,33333333,11896875,65,6.92,0.5117707,1
5072222632849,2836.0657,2836.0657,46071,2898550,33333333,11896875,65,6.92,0.5117707,1
5072255927589,2836.0657,2836.0657,46072,2898550,33333333,11896875,65,6.92,0.5117707,1
5072289222328,2836.0657,2836.0657,46073,2898550,33333333,11896875,65,6.92,0.5117707,1
5072322517068,2836.0657,2836.0657,46074,2898550,33333333,11896875,65,6.92,0.5117707,1
5072355811755,2836.0657,2836.0657,46075,2898550,33333333,11896875,65,6.92,0.5117707,1
5072389106495,2836.0657,2836.0657,46076,2898550,33333333,11896875,65,6.92,0.5117707,1
5072422401234,2836.0657,2836.0657,46077,2898550,33333333,11896875,65,6.92,0.5117707,1
5072455695922,2836.0657,2836.0657,46078,2898550,33333333,11896875,65,6.92,0.5117707,1
5072488990661,2836.0657,2836.0657,46079,2898550,33333333,11896875,65,6.92,0.5117707,1
5072522285401,2836.0657,2836.0657,46080,2898550,33333333,11896875,65,6.92,0.5117707,1
5072555580141,2836.0657,2836.0657,46081,2898550,33333333,11896875,65,6.92,0.5117707,1
5072588874828,2836.0657,2836.0657,46082,2898550,33333333,11896875,65,6.92,0.5117707,1
5072622169568,2836.0657,2836.0657,46083,2898550,33333333,11896875,65,6.92,0.5117707,1
5072655464307,2836.0657,2836.0657,46084,2898550,33333333,11896875,65,6.92,0.5117707,1
5072688759047,2836.0657,2836.0657,46085,2898550,33333333,11896875,65,6.92,0.5117707,1
5072722053734,2836.0657,2836.0657,46086,2898550,33333333,11896875,65,6.92,0.5117707,1
5072755348474,2836.0657,2836.0657,46087,2898550,33333333,11896875,65,6.92,0.5117707,1
5072788643214,2836.0657,2836.0657,46088,2898550,33333333,11896875,65,6.92,0.5117707,1
5072821937953,2836.0657,2836.0657,46089,2898550,33333333,11896875,65,6.92,0.5117707,1
5072855232641,2836.0657,2836.0657,46090,2898550,33333333,11896875,65,6.92,0.5117707,1
5072888527380,2836.0657,2836.0657,46091,2898550,33333333,11896875,65,6.92,0.5117707,1
5072921822120,2836.0657,2836.0657,46092,2898550,33333333,11896875,65,6.92,0.5117707,1
5072955116859,2836.0657,2836.0657,46093,2898550,33333333,11896875,65,6.92,0.5117707,1
5072988411547,2836.0657,2836.0657,46094,2898550,33333333,11896875,65,6.92,0.5117707,1
5073021706286,2836.0657,2836.0657,46095,2898550,33333333,11896875,65,6.92,0.5117707,1
5073055001026,2836.0657,2836.0657,46096,2898550,33333333,11896875,65,6.92,0.5117707,1
5073088295766,2836.0657,2836.0657,46097,2898550,33333333,11896875,65,6.92,0.5117707,1
5073121590453,2836.0657,2836.0657,46098,2898550,33333333,11896875,65,6.92,0.5117707,1
5073154885193,2836.0657,2836.0657,46099,2898550,33333333,11896875,65,6.92,0.5117707,1
5073188179932,2836.0657,2836.0657,46100,2898550,33333333,11896875,65,6.92,0.5117707,1
5073221474672,2836.0657,2836.0657,46101,2898550,33333333,11896875,65,6.92,0.5117707,1
5073254769359,2836.0657,2836.0657,46102,2898550,33333333,11896875,65,6.92,0.5117707,1
5073288064099,2836.0657,2836.0657,46103,2898550,33333333,11896875,65,6.92,0.5117707,1
5073321358839,2836.0657,2836.0657,46104,2898550,33333333,11896875,65,6.92,0.5117707,1
5073354653578,2836.0657,2836.0657,46105,2898550,33333333,11896875,65,6.92,0.5117707,1
5073387948266,2836.0657,2836.0657,46106,2898550,33333333,11896875,65,6.92,0.5117707,1
5073421243005,2836.0657,2836.0657,46107,2898550,33333333,11896875,65,6.92,0.5117707,1
5073454537745,2836.0657,2836.0657,46108,2898550,33333333,11896875,65,6.92,0.5117707,1
5073487832484,2836.0657,2836.0657,46109,2898550,33333333,11896875,65,6.92,0.5117707,1
5073521127172,2836.0657,2836.0657,46110,2898550,33333333,11896875,65,6.92,0.5117707,1
5073554421911,2836.0657,2836.0657,46111,2898550,33333333,11896875,65,6.92,0.5117707,1
5073587716651,2836.0657,2836.0657,46112,2898550,33333333,11896875,65,6.92,0.5117707,1
5073621011391,2836.0657,2836.0657,46113,2898550,33333333,11896875,65,6.92,0.5117707,1
5073654306130,2836.0657,2836.0657,46114,2898550,33333333,11896875,65,6.92,0.5117707,1
5073687600818,2836.0657,2836.0657,46115,2898550,33333333,11896875,65,6.92,0.5117707,1
5073720895557,2836.0657,2836.0657,46116,2898550,33333333,11896875,65,6.92,0.5117707,1
5073754190297,2836.0657,2836.0657,46117,2898550,33333333,11896875,65,6.92,0.5117707,1
5073787484984,2836.0657,2836.0657,46118,2898550,33333333,11896875,65,6.92,0.5117707,1
5073820779724,2836.0657,2836.0657,46119,2898550,33333333,11896875,65,6.92,0.5117707,1
5073854074464,2836.0657,2836.0657,46120,2898550,33333333,11896875,65,6.92,0.5117707,1
5073887369203,2836.0657,2836.0657,46121,2898550,33333333,11896875,65,6.92,0.5117707,1
5073920663943,2836.0657,2836.0657,46122,2898550,33333333,11896875,65,6.92,0.5117707,1
5073953958630,2836.0657,2836.0657,46123,2898550,33333333,11896875,65,6.92,0.5117707,1
5073987253370,2836.0657,2836.0657,46124,2898550,33333333,11896875,65,6.92,0.5117707,1
5074020548109,2836.0657,2836.0657,46125,2898550,33333333,11896875,65,6.92,0.5117707,1
5074053842797,2836.0657,2836.0657,46126,2898550,33333333,11896875,65,6.92,0.5117707,1
5074087137536,2836.0657,2836.0657,46127,2898550,33333333,11896875,65,6.92,0.5117707,1
5074120432276,2836.0657,2836.0657,46128,2898550,33333333,11896875,65,6.92,0.5117707,1
5074153727016,2836.0657,2836.0657,46129,2898550,33333333,11896875,65,6.92,0.5117707,1
5074187021703,2836.0657,2836.0657,46130,2898550,33333333,11896875,65,6.92,0.5117707,1
5074220316443,2836.0657,2836.0657,46131,2898550,33333333,11896875,65,6.92,0.5117707,1
5074253611182,2836.0657,2836.0657,46132,2898550,33333333,11896875,65,6.92,0.5117707,1
5074286905922,2836.0657,2836.0657,46133,2898550,33333333,11896875,65,6.92,0.5117707,1
5074320200609,2836.0657,2836.0657,46134,2898550,33333333,11896875,65,6.92,0.5117707,1
5074353495349,2836.0657,2836.0657,46135,2898550,33333333,11896875,65,6.92,0.5117707,1
5074386790089,2836.0657,2836.0657,46136,2898550,33333333,11896875,65,6.92,0.5117707,1
5074420084828,2836.0657,2836.0657,46137,2898550,33333333,11896875,65,6.92,0.5117707,1
5074453379516,2836.0657,2836.0657,46138,2898550,33333333,11896875,65,6.92,0.5117707,1
5074486674255,2836.0657,2836.0657,46139,2898550,33333333,11896875,65,6.92,0.5117707,1
5074519968995,2836.0657,2836.0657,46140,2898550,33333333,11896875,65,6.92,0.5117707,1
5074553263734,2836.0657,2836.0657,46141,2898550,33333333,11896875,65,6.92,0.5117707,1
5074586558422,2836.0657,2836.0657,46142,2898550,33333333,11896875,65,6.92,0.5117707,1
5074619853161,2836.0657,2836.0657,46143,2898550,33333333,11896875,65,6.92,0.5117707,1
5074653147901,2836.0657,2836.0657,46144,2898550,33333333,11896875,65,6.92,0.5117707,1
5074686442641,2836.0657,2836.0657,46145,2898550,33333333,11896875,65,6.92,0.5117707,1
5074719737328,2836.0657,2836.0657,46146,2898550,33333333,11896875,65,6.92,0.5117707,1
5074753032068,2836.0657,2836.0657,46147,2898550,33333333,11896875,65,6.92,0.5117707,1
5074786326807,2836.0657,2836.0657,46148,2898550,33333333,11896875,65,6.92,0.5117707,1
5074819621547,2836.0657,2836.0657,46149,2898550,33333333,11896875,65,6.92,0.5117707,1
5074852916234,2836.0657,2836.0657,46150,2898550,33333333,11896875,65,6.92,0.5117707,1
5074886210974,2836.0657,2836.0657,46151,2898550,33333333,11896875,65,6.92,0.5117707,1
5074919505714,2836.0657,2836.0657,46152,2898550,33333333,11896875,65,6.92,0.5117707,1
5074952800453,2836.0657,2836.0657,46153,2898550,33333333,11896875,65,6.92,0.5117707,1
5074986095141,2836.0657,2836.0657,46154,2898550,33333333,11896875,65,6.92,0.5117707,1
5075019389880,2836.0657,2836.0657,46155,2898550,33333333,11896875,65,6.92,0.5117707,1
5075052684620,2836.0657,2836.0657,46156,2898550,33333333,11896875,65,6.92,0.5117707,1
5075085979359,2836.0657,2836.0657,46157,2898550,33333333,11896875,65,6.92,0.5117707,1
5075119274047,2836.0657,2836.0657,46158,2898550,33333333,11896875,65,6.92,0.5117707,1
5075152568786,2836.0657,2836.0657,46159,2898550,33333333,11896875,65,6.92,0.5117707,1
5075185863526,2836.0657,2836.0657,46160,2898550,33333333,11896875,65,6.92,0.5117707,1
5075219158266,2836.0657,2836.0657,46161,2898550,33333333,11896875,65,6.92,0.5117707,1
5075252452953,2836.0657,2836.0657,46162,2898550,33333333,11896875,65,6.92,0.5117707,1
5075285747693,2836.0657,2836.0657,46163,2898550,33333333,11896875,65,6.92,0.5117707,1
5075319042432,2836.0657,2836.0657,46164,2898550,33333333,11896875,65,6.92,0.5117707,1
5075352337172,2836.0657,2836.0657,46165,2898550,33333333,11896875,65,6.92,0.5117707,1
5075385631859,2836.0657,2836.0657,46166,2898550,33333333,11896875,65,6.92,0.5117707,1
5075418926599,2836.0657,2836.0657,46167,2898550,33333333,11896875,65,6.92,0.5117707,1
5075452221339,2836.0657,2836.0657,46168,2898550,33333333,11896875,65,6.92,0.5117707,1
5075485516078,2836.0657,2836.0657,46169,2898550,33333333,11896875,65,6.92,0.5117707,1
